cik,ticker,legal_name,nasdaq_listing_date,initial_matrix_due_date,candidate_rank,candidate_url
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,1,https://ir.hashicorp.com
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,2,https://ir.hashicorp.com/investors
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,3,https://ir.hashicorp.com/investor-relations
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,4,https://ir.hashicorp.com/governance
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,5,https://ir.hashicorp.com/corporate-governance
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,6,https://hashicorp.com
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,7,https://hashicorp.com/investors
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,8,https://hashicorp.com/investor-relations
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,9,https://hashicorp.com/governance
1720671,,"HashiCorp, Inc.",2021-12-09,2022-12-09,10,https://hashicorp.com/corporate-governance
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,1,https://neurosense.investorroom.com/governance-documents
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,2,https://neurosense.investorroom.com/governance-documents/investors
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,3,https://neurosense.investorroom.com/governance-documents/investor-relations
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,4,https://neurosense.investorroom.com/governance-documents/governance
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,5,https://neurosense.investorroom.com/governance-documents/corporate-governance
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,6,https://neurosense.investorroom.com
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,7,https://neurosense.investorroom.com/investors
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,8,https://neurosense.investorroom.com/investor-relations
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,9,https://neurosense.investorroom.com/governance
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,10,https://neurosense.investorroom.com/corporate-governance
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,11,https://clinicaltrials.gov
1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,12,https://clinicaltrials.gov/investors
1084267,MOBQ,"Mobiquity Technologies, Inc.",2021-12-10,2022-12-10,1,https://mobiquity.com
1084267,MOBQ,"Mobiquity Technologies, Inc.",2021-12-10,2022-12-10,2,https://mobiquity.com/investors
1084267,MOBQ,"Mobiquity Technologies, Inc.",2021-12-10,2022-12-10,3,https://mobiquity.com/investor-relations
1084267,MOBQ,"Mobiquity Technologies, Inc.",2021-12-10,2022-12-10,4,https://mobiquity.com/governance
1084267,MOBQ,"Mobiquity Technologies, Inc.",2021-12-10,2022-12-10,5,https://mobiquity.com/corporate-governance
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,1,https://clinicaltrials.gov
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,2,https://clinicaltrials.gov/investors
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,3,https://clinicaltrials.gov/investor-relations
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,4,https://clinicaltrials.gov/governance
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,5,https://clinicaltrials.gov/corporate-governance
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,6,https://genenta.com
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,7,https://genenta.com/investors
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,8,https://genenta.com/investor-relations
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,9,https://genenta.com/governance
1838716,GNTA,Genenta Science S.p.A.,2021-12-15,2022-12-15,10,https://genenta.com/corporate-governance
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,1,https://immixbio.com
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,2,https://immixbio.com/investors
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,3,https://immixbio.com/investor-relations
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,4,https://immixbio.com/governance
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,5,https://immixbio.com/corporate-governance
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,6,https://pstvote.com
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,7,https://pstvote.com/investors
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,8,https://pstvote.com/investor-relations
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,9,https://pstvote.com/governance
1873835,IMMX,"Immix Biopharma, Inc.",2021-12-16,2022-12-16,10,https://pstvote.com/corporate-governance
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,1,https://apptechcorp.com/investor-relations
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,2,https://apptechcorp.com/investor-relations/investors
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,3,https://apptechcorp.com/investor-relations/investor-relations
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,4,https://apptechcorp.com/investor-relations/governance
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,5,https://apptechcorp.com/investor-relations/corporate-governance
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,6,https://apptechcorp.com
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,7,https://apptechcorp.com/investors
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,8,https://apptechcorp.com/governance
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,9,https://apptechcorp.com/corporate-governance
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,10,https://apptech.com
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,11,https://apptech.com/investors
1070050,APCX,AppTech Payments Corp.,2022-01-06,2023-01-06,12,https://apptech.com/investor-relations
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,1,https://investors.amylyx.com/corporate-governance/documents-charters
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,2,https://investors.amylyx.com/corporate-governance/documents-charters/investors
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,3,https://investors.amylyx.com/corporate-governance/documents-charters/investor-relations
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,4,https://investors.amylyx.com/corporate-governance/documents-charters/governance
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,5,https://investors.amylyx.com/corporate-governance/documents-charters/corporate-governance
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,6,https://investors.amylyx.com
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,7,https://investors.amylyx.com/investors
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,8,https://investors.amylyx.com/investor-relations
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,9,https://investors.amylyx.com/governance
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,10,https://investors.amylyx.com/corporate-governance
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,11,https://amylyx.com
1658551,AMLX,"Amylyx Pharmaceuticals, Inc.",2022-01-07,2023-01-07,12,https://amylyx.com/investors
1868734,,"CinCor Pharma, Inc.",2022-01-07,2023-01-07,1,https://cincor.com/investor-relations
1868734,,"CinCor Pharma, Inc.",2022-01-07,2023-01-07,2,https://cincor.com/investor-relations/investors
1868734,,"CinCor Pharma, Inc.",2022-01-07,2023-01-07,3,https://cincor.com/investor-relations/investor-relations
1868734,,"CinCor Pharma, Inc.",2022-01-07,2023-01-07,4,https://cincor.com/investor-relations/governance
1868734,,"CinCor Pharma, Inc.",2022-01-07,2023-01-07,5,https://cincor.com/investor-relations/corporate-governance
1868734,,"CinCor Pharma, Inc.",2022-01-07,2023-01-07,6,https://cincor.com
1868734,,"CinCor Pharma, Inc.",2022-01-07,2023-01-07,7,https://cincor.com/investors
1868734,,"CinCor Pharma, Inc.",2022-01-07,2023-01-07,8,https://cincor.com/governance
1868734,,"CinCor Pharma, Inc.",2022-01-07,2023-01-07,9,https://cincor.com/corporate-governance
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,1,https://amazon.com
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,2,https://amazon.com/investors
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,3,https://amazon.com/investor-relations
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,4,https://amazon.com/governance
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,5,https://amazon.com/corporate-governance
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,6,https://hourloop.com
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,7,https://hourloop.com/investors
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,8,https://hourloop.com/investor-relations
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,9,https://hourloop.com/governance
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,10,https://hourloop.com/corporate-governance
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,11,https://persalary.com
1874875,HOUR,"Hour Loop, Inc",2022-01-07,2023-01-07,12,https://persalary.com/investors
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,1,https://annualgeneralmeetings.com
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,2,https://annualgeneralmeetings.com/investors
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,3,https://annualgeneralmeetings.com/investor-relations
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,4,https://annualgeneralmeetings.com/governance
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,5,https://annualgeneralmeetings.com/corporate-governance
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,6,https://clinicaltrials.gov
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,7,https://clinicaltrials.gov/investors
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,8,https://clinicaltrials.gov/investor-relations
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,9,https://clinicaltrials.gov/governance
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,10,https://clinicaltrials.gov/corporate-governance
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,11,https://hillstreambio.com
1861657,CNTN,"Canton Strategic Holdings, Inc.",2022-01-12,2023-01-12,12,https://hillstreambio.com/investors
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,1,https://imetrix.edgar-online.com
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,2,https://imetrix.edgar-online.com/investors
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,3,https://imetrix.edgar-online.com/investor-relations
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,4,https://imetrix.edgar-online.com/governance
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,5,https://imetrix.edgar-online.com/corporate-governance
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,6,https://instagram.com
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,7,https://instagram.com/investors
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,8,https://instagram.com/investor-relations
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,9,https://instagram.com/governance
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,10,https://instagram.com/corporate-governance
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,11,https://linkedin.com
1880661,TPG,TPG Inc.,2022-01-13,2023-01-13,12,https://linkedin.com/investors
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,1,https://cerberussentinel.com/investor-relations/charter-of-the-nominating-and-corporate-governance-committee
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,2,https://cerberussentinel.com/investor-relations/charter-of-the-nominating-and-corporate-governance-committee/investors
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,3,https://cerberussentinel.com/investor-relations/charter-of-the-nominating-and-corporate-governance-committee/investor-relations
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,4,https://cerberussentinel.com/investor-relations/charter-of-the-nominating-and-corporate-governance-committee/governance
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,5,https://cerberussentinel.com/investor-relations/charter-of-the-nominating-and-corporate-governance-committee/corporate-governance
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,6,https://cerberussentinel.com
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,7,https://cerberussentinel.com/investors
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,8,https://cerberussentinel.com/investor-relations
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,9,https://cerberussentinel.com/governance
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,10,https://cerberussentinel.com/corporate-governance
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,11,https://cerberuscybersentinelcorporation.com
1777319,CISO,"CISO Global, Inc.",2022-01-18,2023-01-18,12,https://cerberuscybersentinelcorporation.com/investors
1864943,FGI,FGI Industries Ltd.,2022-01-25,2023-01-25,1,https://fgi-industries.com
1864943,FGI,FGI Industries Ltd.,2022-01-25,2023-01-25,2,https://fgi-industries.com/investors
1864943,FGI,FGI Industries Ltd.,2022-01-25,2023-01-25,3,https://fgi-industries.com/investor-relations
1864943,FGI,FGI Industries Ltd.,2022-01-25,2023-01-25,4,https://fgi-industries.com/governance
1864943,FGI,FGI Industries Ltd.,2022-01-25,2023-01-25,5,https://fgi-industries.com/corporate-governance
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,1,https://compsciresources.com
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,2,https://compsciresources.com/investors
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,3,https://compsciresources.com/investor-relations
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,4,https://compsciresources.com/governance
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,5,https://compsciresources.com/corporate-governance
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,6,https://maris-tech.com
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,7,https://maris-tech.com/investors
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,8,https://maris-tech.com/investor-relations
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,9,https://maris-tech.com/governance
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,10,https://maris-tech.com/corporate-governance
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,11,https://maristech.com
1872964,MTEK,Maris Tech Ltd.,2022-02-02,2023-02-02,12,https://maristech.com/investors
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,1,https://arc.com
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,2,https://arc.com/investors
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,3,https://arc.com/investor-relations
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,4,https://arc.com/governance
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,5,https://arc.com/corporate-governance
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,6,https://arcellx.com
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,7,https://arcellx.com/investors
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,8,https://arcellx.com/investor-relations
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,9,https://arcellx.com/governance
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,10,https://arcellx.com/corporate-governance
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,11,https://imetrix.edgar-online.com
1786205,ACLX,"Arcellx, Inc.",2022-02-04,2023-02-04,12,https://imetrix.edgar-online.com/investors
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,1,https://nuvectis.com
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,2,https://nuvectis.com/investors
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,3,https://nuvectis.com/investor-relations
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,4,https://nuvectis.com/governance
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,5,https://nuvectis.com/corporate-governance
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,6,https://pwc.com
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,7,https://pwc.com/investors
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,8,https://pwc.com/investor-relations
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,9,https://pwc.com/governance
1875558,NVCT,"Nuvectis Pharma, Inc.",2022-02-04,2023-02-04,10,https://pwc.com/corporate-governance
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,1,https://americanrebel.com
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,2,https://americanrebel.com/investors
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,3,https://americanrebel.com/investor-relations
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,4,https://americanrebel.com/governance
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,5,https://americanrebel.com/corporate-governance
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,6,https://cscp.com
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,7,https://cscp.com/investors
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,8,https://cscp.com/investor-relations
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,9,https://cscp.com/governance
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,10,https://cscp.com/corporate-governance
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,11,https://emerginggrowth.com
1648087,AREB,AMERICAN REBEL HOLDINGS INC,2022-02-08,2023-02-08,12,https://emerginggrowth.com/investors
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,1,https://heartcore-enterprises.com
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,2,https://heartcore-enterprises.com/investors
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,3,https://heartcore-enterprises.com/investor-relations
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,4,https://heartcore-enterprises.com/governance
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,5,https://heartcore-enterprises.com/corporate-governance
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,6,https://heartcore.co.jp
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,7,https://heartcore.co.jp/investors
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,8,https://heartcore.co.jp/investor-relations
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,9,https://heartcore.co.jp/governance
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,10,https://heartcore.co.jp/corporate-governance
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,11,https://malonebailey.com
1892322,HTCR,"HeartCore Enterprises, Inc.",2022-02-10,2023-02-10,12,https://malonebailey.com/investors
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,1,https://ir.directdigitalholdings.com/corporate-governance/governance-documents
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,2,https://ir.directdigitalholdings.com/corporate-governance/governance-documents/investors
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,3,https://ir.directdigitalholdings.com/corporate-governance/governance-documents/investor-relations
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,4,https://ir.directdigitalholdings.com/corporate-governance/governance-documents/governance
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,5,https://ir.directdigitalholdings.com/corporate-governance/governance-documents/corporate-governance
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,6,https://ir.directdigitalholdings.com
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,7,https://ir.directdigitalholdings.com/investors
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,8,https://ir.directdigitalholdings.com/investor-relations
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,9,https://ir.directdigitalholdings.com/governance
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,10,https://ir.directdigitalholdings.com/corporate-governance
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,11,https://directdigitalholdings.com
1880613,DRCT,"Direct Digital Holdings, Inc.",2022-02-11,2023-02-11,12,https://directdigitalholdings.com/investors
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,1,https://ir.tcbiopharm.com
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,2,https://ir.tcbiopharm.com/investors
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,3,https://ir.tcbiopharm.com/investor-relations
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,4,https://ir.tcbiopharm.com/governance
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,5,https://ir.tcbiopharm.com/corporate-governance
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,6,https://tcbiopharm.com
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,7,https://tcbiopharm.com/investors
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,8,https://tcbiopharm.com/investor-relations
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,9,https://tcbiopharm.com/governance
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,10,https://tcbiopharm.com/corporate-governance
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,11,https://xbrl.ifrs.org
1872812,,TC BioPharm (Holdings) plc,2022-02-11,2023-02-11,12,https://xbrl.ifrs.org/investors
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,1,https://bloomberg.com
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,2,https://bloomberg.com/investors
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,3,https://bloomberg.com/investor-relations
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,4,https://bloomberg.com/governance
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,5,https://bloomberg.com/corporate-governance
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,6,https://ceaindustrialsupply.com
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,7,https://ceaindustrialsupply.com/investors
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,8,https://ceaindustrialsupply.com/investor-relations
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,9,https://ceaindustrialsupply.com/governance
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,10,https://ceaindustrialsupply.com/corporate-governance
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,11,https://ceaindustries.com
1482541,BNC,CEA Industries Inc.,2022-02-14,2023-02-14,12,https://ceaindustries.com/investors
1450704,VIVK,"Vivakor, Inc.",2022-02-15,2023-02-15,1,https://vivakor.com
1450704,VIVK,"Vivakor, Inc.",2022-02-15,2023-02-15,2,https://vivakor.com/investors
1450704,VIVK,"Vivakor, Inc.",2022-02-15,2023-02-15,3,https://vivakor.com/investor-relations
1450704,VIVK,"Vivakor, Inc.",2022-02-15,2023-02-15,4,https://vivakor.com/governance
1450704,VIVK,"Vivakor, Inc.",2022-02-15,2023-02-15,5,https://vivakor.com/corporate-governance
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,1,https://ir.meihuamed.com
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,2,https://ir.meihuamed.com/investors
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,3,https://ir.meihuamed.com/investor-relations
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,4,https://ir.meihuamed.com/governance
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,5,https://ir.meihuamed.com/corporate-governance
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,6,https://allmed-china.com
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,7,https://allmed-china.com/investors
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,8,https://allmed-china.com/investor-relations
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,9,https://allmed-china.com/governance
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,10,https://allmed-china.com/corporate-governance
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,11,https://compsciresources.com
1835615,MHUAF,"Meihua International Medical Technologies Co., Ltd.",2022-02-16,2023-02-16,12,https://compsciresources.com/investors
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,1,https://smartforlifecorp.com/investor-center
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,2,https://smartforlifecorp.com/investor-center/investors
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,3,https://smartforlifecorp.com/investor-center/investor-relations
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,4,https://smartforlifecorp.com/investor-center/governance
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,5,https://smartforlifecorp.com/investor-center/corporate-governance
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,6,https://smartforlifecorp.com
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,7,https://smartforlifecorp.com/investors
